30165,"Harold Washington Library",Brn,5 , 11 , 16 , 26 , 20 , 19 , 17 , 17 , 18 , 20 , 20 , 21 , 25 , 22 , 18 , 17 , 17 , 16 , 16 , 62 , 129 , 72 , 75 , 27 , 130 , 221 , 221 , 28 , 67 , 27 , 24 , 27 , 109 , 95 , 276 , 231 , 176 , 45
30131,"Adams/Wabash",Brn,5 , 11 , 17 , 24 , 21 , 19 , 17 , 17 , 18 , 20 , 20 , 21 , 25 , 21 , 19 , 17 , 17 , 16 , 16 , 90 , 166 , 52 , 60 , 70 , 58 , 251 , 210 , 93 , 66 , 13 , 32 , 23 , 129 , 104 , 227 , 258 , 190 , 76
30123,"Madison/Wabash",Brn,5 , 11 , 17 , 24 , 21 , 19 , 17 , 17 , 18 , 20 , 20 , 21 , 24 , 22 , 19 , 17 , 17 , 16 , 16 , 165 , 261 , 52 , 50 , 59 , 58 , 251 , 210 , 93 , 66 , 24 , 20 , 23 , 120 , 105 , 223 , 248 , 189 , 128
30038,"Randolph/Wabash",Brn,5 , 11 , 17 , 24 , 21 , 19 , 17 , 17 , 18 , 20 , 20 , 20 , 25 , 22 , 18 , 17 , 17 , 17 , 16 , 151 , 253 , 125 , 46 , 93 , 130 , 221 , 257 , 105 , 83 , 35 , 15 , 53 , 112 , 87 , 283 , 227 , 178 , 89
30051,"State/Lake",Brn,4 , 11 , 17 , 24 , 21 , 18 , 17 , 17 , 19 , 20 , 20 , 20 , 25 , 22 , 18 , 17 , 17 , 17 , 16 , 131 , 253 , 140 , 53 , 88 , 130 , 170 , 256 , 29 , 61 , 40 , 24 , 102 , 96 , 99 , 283 , 203 , 178 , 107
30075,"Clark/Lake (Elevated)",Brn,4 , 11 , 17 , 23 , 22 , 18 , 17 , 17 , 19 , 20 , 20 , 20 , 25 , 22 , 18 , 17 , 17 , 17 , 16 , 152 , 106 , 111 , 59 , 62 , 52 , 193 , 174 , 111 , 91 , 33 , 44 , 3 , 127 , 99 , 183 , 169 , 180 , 44
30181,"Midway",Org,13 , 16 , 17 , 18 , 17 , 17 , 17 , 17 , 17 , 17 , 19 , 20 , 20 , 18 , 17 , 14 , 14 , 12 , 10 , 18 , 22 , 24 , 23 , 24 , 22 , 23 , 22 , 24 , 24 , 25 , 23 , 22 , 17 , 31 , 25 , 23 , 23 , 22
30185,"Pulaski-Orange",Org,13 , 16 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 20 , 20 , 19 , 18 , 17 , 15 , 13 , 13 , 10 , 22 , 0 , 42 , 22 , 17 , 112 , 0 , 0 , 0 , 16 , 114 , 78 , 44 , 8 , 14 , 0 , 0 , 0 , 7
30219,"Kedzie-Orange",Org,13 , 16 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 17 , 20 , 20 , 19 , 18 , 17 , 15 , 13 , 13 , 10 , 21 , 69 , 80 , 10 , 13 , 22 , 18 , 10 , 17 , 15 , 14 , 40 , 17 , 33 , 27 , 25 , 4 , 3 , 11
30060,"Western-Orange",Org,12 , 16 , 17 , 18 , 17 , 17 , 17 , 17 , 17 , 17 , 20 , 20 , 19 , 18 , 17 , 15 , 13 , 13 , 10 , 10 , 19 , 60 , 2 , 2 , 1 , 1 , 16 , 61 , 42 , 2 , 2 , 1 , 17 , 4 , 4 , 2 , 0 , 2
