"95th",FFC60C30,0 , 17 , 19 , 26 , 27 , 21 , 24 , 22 , 24 , 23 , 25 , 27 , 26 , 26 , 24 , 23 , 22 , 22 , 21 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
"95th",FFC60C30,17 , 21 , 21 , 22 , 23 , 22 , 24 , 24 , 23 , 24 , 26 , 32 , 29 , 23 , 23 , 22 , 21 , 21 , 20 , 0 , 63 , 51 , 1 , 34 , 1 , 1 , 0 , 13 , 11 , 2 , 83 , 94 , 17 , 5 , 0 , 0 , 14 , 61
"87th",FFC60C30,15 , 21 , 22 , 21 , 23 , 23 , 23 , 23 , 24 , 24 , 27 , 31 , 29 , 24 , 23 , 22 , 21 , 21 , 20 , 7 , 48 , 44 , 0 , 28 , 2 , 1 , 5 , 29 , 1 , 53 , 54 , 52 , 31 , 3 , 44 , 24 , 19 , 14
"79th",FFC60C30,15 , 21 , 20 , 22 , 24 , 22 , 23 , 24 , 24 , 24 , 26 , 30 , 30 , 24 , 23 , 22 , 21 , 20 , 20 , 0 , 50 , 31 , 24 , 10 , 91 , 1 , 0 , 0 , 53 , 91 , 33 , 29 , 63 , 56 , 85 , 82 , 1 , 23
"69th",FFC60C30,15 , 20 , 21 , 21 , 23 , 22 , 24 , 24 , 24 , 24 , 26 , 30 , 30 , 24 , 23 , 22 , 21 , 21 , 20 , 172 , 84 , 39 , 98 , 51 , 51 , 235 , 118 , 82 , 105 , 42 , 102 , 70 , 127 , 147 , 121 , 88 , 62 , 81
"63rd",FFC60C30,14 , 21 , 20 , 22 , 22 , 22 , 24 , 23 , 24 , 24 , 26 , 29 , 32 , 24 , 23 , 22 , 22 , 21 , 20 , 157 , 139 , 115 , 109 , 93 , 21 , 235 , 86 , 86 , 129 , 44 , 102 , 89 , 103 , 43 , 91 , 78 , 0 , 96
"Garfield-Red",FFC60C30,13 , 19 , 22 , 22 , 22 , 23 , 23 , 24 , 23 , 24 , 26 , 29 , 31 , 25 , 22 , 23 , 21 , 21 , 20 , 346 , 104 , 83 , 43 , 55 , 24 , 106 , 139 , 158 , 107 , 42 , 103 , 61 , 125 , 108 , 80 , 68 , 63 , 47
"47th-Red",FFC60C30,12 , 20 , 20 , 22 , 23 , 22 , 25 , 23 , 24 , 24 , 25 , 30 , 31 , 24 , 23 , 22 , 21 , 21 , 20 , 210 , 107 , 92 , 66 , 111 , 78 , 219 , 50 , 105 , 99 , 27 , 81 , 58 , 112 , 122 , 100 , 58 , 102 , 73
"Sox-35th",FFC60C30,11 , 20 , 21 , 22 , 21 , 23 , 23 , 24 , 23 , 24 , 27 , 28 , 31 , 25 , 23 , 22 , 22 , 21 , 20 , 178 , 145 , 137 , 49 , 88 , 45 , 185 , 111 , 111 , 43 , 4 , 75 , 52 , 79 , 101 , 57 , 73 , 111 , 52
"Cermak-Chinatown",FFC60C30,11 , 19 , 20 , 22 , 23 , 22 , 24 , 23 , 24 , 24 , 25 , 29 , 31 , 25 , 23 , 22 , 22 , 21 , 20 , 68 , 83 , 51 , 65 , 81 , 62 , 120 , 65 , 62 , 66 , 76 , 74 , 48 , 152 , 52 , 85 , 41 , 106 , 71
"Roosevelt (Subway)",FFC60C30,8 , 20 , 21 , 21 , 23 , 23 , 22 , 24 , 23 , 25 , 26 , 27 , 33 , 25 , 24 , 22 , 21 , 21 , 20 , 171 , 68 , 90 , 80 , 73 , 61 , 166 , 69 , 49 , 65 , 75 , 78 , 52 , 113 , 95 , 77 , 91 , 96 , 74
"Harrison",FFC60C30,8 , 20 , 21 , 21 , 22 , 24 , 22 , 24 , 23 , 24 , 25 , 29 , 31 , 26 , 23 , 22 , 22 , 21 , 20 , 112 , 48 , 77 , 112 , 79 , 49 , 181 , 63 , 120 , 71 , 43 , 69 , 55 , 104 , 97 , 66 , 57 , 90 , 81
"Jackson-Red",FFC60C30,8 , 20 , 20 , 22 , 22 , 23 , 23 , 24 , 23 , 24 , 25 , 28 , 32 , 25 , 24 , 22 , 22 , 21 , 20 , 128 , 79 , 75 , 96 , 69 , 91 , 163 , 80 , 114 , 69 , 47 , 69 , 60 , 113 , 133 , 122 , 80 , 39 , 64
"Monroe-Red",FFC60C30,8 , 20 , 20 , 22 , 22 , 23 , 23 , 23 , 24 , 24 , 25 , 28 , 32 , 25 , 23 , 23 , 22 , 21 , 20 , 68 , 69 , 96 , 114 , 55 , 48 , 163 , 48 , 104 , 62 , 86 , 66 , 43 , 123 , 131 , 56 , 68 , 38 , 49
"Lake",FFC60C30,8 , 18 , 21 , 21 , 23 , 23 , 24 , 23 , 24 , 23 , 26 , 27 , 32 , 26 , 23 , 22 , 23 , 21 , 20 , 251 , 98 , 90 , 128 , 83 , 67 , 135 , 80 , 116 , 55 , 70 , 36 , 57 , 116 , 126 , 58 , 64 , 23 , 59
"Grand-Red",FFC60C30,7 , 19 , 21 , 21 , 22 , 23 , 22 , 24 , 25 , 23 , 25 , 28 , 32 , 27 , 23 , 22 , 21 , 21 , 21 , 129 , 75 , 84 , 87 , 87 , 71 , 139 , 20 , 113 , 71 , 76 , 54 , 45 , 81 , 150 , 49 , 92 , 37 , 50
"Chicago-Red",FFC60C30,7 , 19 , 21 , 21 , 22 , 23 , 22 , 24 , 23 , 24 , 25 , 28 , 33 , 27 , 23 , 22 , 21 , 21 , 21 , 129 , 92 , 75 , 102 , 73 , 69 , 123 , 28 , 115 , 58 , 54 , 76 , 48 , 100 , 155 , 39 , 100 , 101 , 52
"Clark/Division",FFC60C30,7 , 17 , 21 , 22 , 22 , 24 , 22 , 23 , 24 , 24 , 25 , 28 , 31 , 26 , 24 , 22 , 22 , 21 , 20 , 60 , 49 , 86 , 72 , 45 , 21 , 17 , 40 , 54 , 81 , 124 , 61 , 43 , 81 , 179 , 9 , 22 , 53 , 62
"North/Clybourn",FFC60C30,7 , 17 , 21 , 21 , 22 , 23 , 24 , 23 , 24 , 23 , 25 , 27 , 33 , 26 , 23 , 23 , 22 , 21 , 20 , 109 , 43 , 83 , 58 , 58 , 30 , 25 , 67 , 68 , 77 , 84 , 51 , 44 , 73 , 185 , 9 , 120 , 43 , 53
"Fullerton",FFC60C30,4 , 20 , 20 , 22 , 22 , 22 , 22 , 24 , 23 , 25 , 24 , 28 , 32 , 28 , 23 , 22 , 22 , 21 , 21 , 54 , 67 , 97 , 74 , 76 , 65 , 42 , 75 , 59 , 74 , 69 , 35 , 62 , 64 , 162 , 24 , 88 , 59 , 73
"Belmont",FFC60C30,4 , 18 , 21 , 21 , 22 , 24 , 22 , 23 , 24 , 24 , 24 , 28 , 31 , 27 , 25 , 22 , 21 , 21 , 21 , 46 , 49 , 80 , 78 , 58 , 34 , 90 , 49 , 86 , 43 , 104 , 39 , 46 , 57 , 130 , 116 , 123 , 58 , 20
"Addison-Red",FFC60C30,4 , 18 , 21 , 20 , 22 , 23 , 24 , 23 , 24 , 23 , 25 , 27 , 32 , 27 , 23 , 23 , 22 , 21 , 20 , 54 , 63 , 81 , 110 , 95 , 114 , 78 , 52 , 63 , 71 , 134 , 73 , 51 , 55 , 105 , 73 , 107 , 107 , 60
"Sheridan",FFC60C30,3 , 19 , 20 , 21 , 21 , 23 , 23 , 24 , 23 , 24 , 25 , 26 , 32 , 28 , 24 , 23 , 22 , 21 , 20 , 159 , 20 , 103 , 92 , 52 , 113 , 59 , 78 , 65 , 156 , 53 , 56 , 45 , 50 , 102 , 106 , 106 , 104 , 45
"Wilson",FFC60C30,3 , 17 , 21 , 21 , 22 , 23 , 22 , 23 , 24 , 23 , 25 , 28 , 30 , 29 , 24 , 22 , 22 , 21 , 21 , 271 , 47 , 73 , 90 , 101 , 141 , 84 , 98 , 78 , 87 , 61 , 99 , 49 , 42 , 90 , 123 , 38 , 45 , 70
"Lawrence",FFC60C30,3 , 16 , 21 , 21 , 22 , 24 , 22 , 23 , 24 , 23 , 25 , 26 , 32 , 29 , 23 , 23 , 22 , 21 , 21 , 52 , 57 , 84 , 65 , 86 , 123 , 77 , 72 , 59 , 100 , 1 , 51 , 55 , 51 , 94 , 143 , 59 , 60 , 27
"Argyle",FFC60C30,3 , 16 , 21 , 21 , 21 , 24 , 22 , 24 , 24 , 23 , 25 , 26 , 31 , 28 , 24 , 23 , 22 , 21 , 21 , 284 , 52 , 75 , 83 , 110 , 90 , 60 , 71 , 60 , 77 , 131 , 79 , 38 , 68 , 80 , 102 , 29 , 116 , 33
"Berwyn",FFC60C30,3 , 16 , 20 , 22 , 21 , 23 , 23 , 24 , 23 , 24 , 25 , 26 , 31 , 28 , 24 , 23 , 22 , 21 , 21 , 264 , 49 , 81 , 82 , 129 , 100 , 54 , 50 , 77 , 80 , 45 , 59 , 39 , 59 , 75 , 106 , 34 , 111 , 68
"Bryn Mawr",FFC60C30,0 , 18 , 21 , 20 , 22 , 23 , 23 , 24 , 23 , 24 , 23 , 28 , 30 , 30 , 24 , 23 , 22 , 21 , 20 , 239 , 28 , 70 , 96 , 114 , 87 , 77 , 78 , 66 , 52 , 21 , 72 , 41 , 63 , 89 , 100 , 55 , 98 , 45
"Thorndale",FFC60C30,0 , 18 , 21 , 20 , 22 , 23 , 22 , 23 , 24 , 25 , 23 , 27 , 30 , 30 , 24 , 22 , 22 , 21 , 21 , 221 , 28 , 61 , 83 , 84 , 79 , 95 , 69 , 58 , 75 , 0 , 73 , 63 , 63 , 82 , 44 , 33 , 90 , 44
"Granville",FFC60C30,0 , 18 , 21 , 20 , 22 , 23 , 22 , 23 , 24 , 23 , 25 , 27 , 30 , 29 , 25 , 22 , 22 , 21 , 21 , 268 , 7 , 26 , 78 , 80 , 44 , 88 , 71 , 56 , 49 , 0 , 59 , 42 , 59 , 93 , 44 , 33 , 88 , 91
"Loyola",FFC60C30,0 , 18 , 20 , 21 , 21 , 23 , 22 , 24 , 24 , 23 , 25 , 26 , 30 , 30 , 24 , 23 , 22 , 21 , 21 , 243 , 17 , 105 , 85 , 89 , 75 , 57 , 81 , 27 , 128 , 26 , 60 , 68 , 53 , 89 , 60 , 51 , 57 , 88
"Morse",FFC60C30,0 , 15 , 21 , 21 , 22 , 22 , 24 , 23 , 23 , 24 , 23 , 27 , 30 , 31 , 24 , 23 , 22 , 21 , 21 , 256 , 20 , 48 , 67 , 121 , 81 , 36 , 87 , 67 , 81 , 64 , 36 , 39 , 42 , 84 , 77 , 45 , 78 , 90
